历史行情.指标排序沪深Ａ股 日期:2017-07-18,二 指标:MACD(12,26,9)   WR(14,28)   CCI(14)   OBV(30)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  WR1	  WR2	  CCI	  OBV	  MAOBV	
002126	银轮股份	1.44	9.89	8824664	86577752	0.113	0.173	-0.120	77.982	59.859	-104.030	713668.1	338379.1	
002127	南极电商	0.24	12.57	8032021	101469264	0.097	0.136	-0.078	58.065	33.180	-23.674	481060.2	347050.3	
002128	露天煤业													
002129	中环股份													
002130	沃尔核材	0.00	6.11	5480824	33361144	-0.064	-0.023	-0.081	67.692	80.189	-208.840	-107842.7	253700.2	
002131	利欧股份	0.65	3.10	40812084	125880952	-0.090	-0.067	-0.046	84.314	89.610	-226.065	-1221468.8	-304652.7	
002132	恒星科技	0.00	4.56	5763330	26073268	0.024	0.052	-0.057	80.488	68.750	-169.332	110155.1	-11461.73	
002133	广宇集团	0.98	5.14	6603707	33527266	-0.084	-0.037	-0.092	80.822	81.818	-264.204	72959.69	31080.21	
002134	*ST普林	-3.45	8.40	6624627	55368948	-1.021	-1.132	0.220	89.683	98.065	-298.674	-452001.8		
002135	东南网架	1.91	6.95	8426600	58294024	-0.221	-0.094	-0.254	88.462	91.892	-175.489	1009608.6	1527968.8	
002136	安 纳 达	3.52	17.95	9556451	167811744	0.550	0.585	-0.068	55.598	29.091	-7.287	1253252.8	662442.1	
002137	麦达数字	0.77	7.89	4483038	35226000	-0.327	-0.245	-0.164	91.617	91.954	-245.361	-1929621.9	-1806979.6	
002138	顺络电子	-1.36	18.11	3843925	69485568	0.003	0.081	-0.157	81.343	59.239	-135.025	-388836.4	-335509.1	
002139	拓邦股份	2.14	10.01	15246451	150428864	0.040	0.183	-0.285	78.431	78.431	-168.070	1365378.8	1616288.4	
002140	东华科技	2.16	11.81	3714342	43670500	-0.424	-0.291	-0.268	83.051	92.347	-231.598	-585369.0	-407617.7	
002141	贤丰控股													
002142	宁波银行	-0.24	16.36	50968088	819633024	0.640	0.496	0.289	20.076	14.171	149.348	2957823.5	1659872.6	
002143	印纪传媒													
002144	宏达高科	-0.26	15.60	1915000	30033516	-0.225	-0.071	-0.309	88.559	88.559	-277.045	46943.74	78256.55	
002145	中核钛白	7.14	6.45	81780192	514068288	0.136	0.127	0.017	33.784	21.368	44.271	4151535.3	1286026.4	
002146	荣盛发展	2.21	9.26	29425468	269719296	-0.176	-0.096	-0.161	78.632	80.916	-170.882	4931223.0	5306432.5	
002147	新光圆成	0.53	15.04	6175400	92951936	-0.095	-0.046	-0.099	85.542	85.542	-119.201	37524.87	28828.61	
002148	北纬通信	3.15	10.14	24591276	246070480	0.111	0.223	-0.223	79.126	64.683	-216.630	1676795.1	1357058.3	
002149	西部材料	-1.46	10.82	9637316	103171320	-0.097	-0.036	-0.121	85.586	85.586	-155.062	-127009.9	-65787.99	
